uniprot_id	gene_name	is_paralog	n_pathways	shannon_H	shannon_H_norm	global_degree	mean_local_degree	max_local_degree	mean_ratio	bridge_score	betweenness	cross_ppi_count	betweenness_raw
O75506	HSBP1	False	6	1.268784	0.708122	60	3.1667	6	0.052778	2	1e-05	54	2189.103546955211
O00748	CES2	False	5	1.268707	0.788292	29	0.6	3	0.02069	6	0.0	26	458.2734344723127
P0C7M7	ACSM4	False	5	1.268089	0.787908	2	0.0	0	0.0	6	0.0	2	0.0
Q08AH3	ACSM2A	False	5	1.268089	0.787908	2	1.0	1	0.5	6	0.0	1	19.07522116893006
Q5SZD4	GLYATL3	False	5	1.268089	0.787908	1	0.0	0	0.0	6	0.0	1	0.0
Q68CK6	ACSM2B	False	5	1.268089	0.787908	3	1.0	1	0.333333	6	0.0	2	140.98072171405644
Q6NUN0	ACSM5	False	5	1.268089	0.787908	54	5.2	24	0.096296	6	0.0	30	528.3918497022215
Q969I3	GLYATL1	False	5	1.268089	0.787908	6	0.0	0	0.0	6	0.0	6	3.5843529304797883
Q9UBX3	SLC25A10	False	7	1.266457	0.65083	201	8.0	28	0.039801	12	6e-05	160	9648.455264217797
Q96MT3	PRICKLE1	False	5	1.266412	0.786866	16	1.4	4	0.0875	0	0.0	12	103.53845995642814
P06870	KLK1	False	6	1.26582	0.706467	42	3.3333	8	0.079365	8	1e-05	32	1155.0585259401403
Q5XG87	TENT4A	False	6	1.265819	0.706467	13	2.8333	8	0.217949	8	0.0	4	51.774500979248025
P51512	MMP16	False	7	1.265518	0.650348	3	0.4286	1	0.142857	12	0.0	2	1.02768667636917
Q12841	FSTL1	False	7	1.263522	0.649322	66	4.4286	11	0.0671	14	4e-05	48	6873.938844725659
Q9BU40	CHRDL1	False	7	1.263522	0.649322	9	0.5714	2	0.063492	14	0.0	7	19.096734347291186
P46939	UTRN	False	6	1.263242	0.705029	218	14.8333	35	0.068043	9	0.00012	170	19319.57872309661
Q13474	DRP2	False	6	1.263242	0.705029	5	2.0	2	0.4	9	0.0	2	17.653254605639056
Q9NZT1	CALML5	False	7	1.262639	0.648868	187	17.1429	38	0.091673	12	0.00013	131	20583.925477080353
Q8N9R8	SCAI	False	5	1.262186	0.78424	58	8.8	16	0.151724	0	1e-05	42	1293.2564545674818
Q9UHC7	MKRN1	False	10	1.262168	0.548153	166	10.6	30	0.063855	26	3e-05	126	4709.6945167265885
Q13496	MTM1	False	7	1.261177	0.648117	68	3.7143	14	0.054622	3	2e-05	54	3366.7322349853994
Q13614	MTMR2	False	7	1.261177	0.648117	70	7.1429	19	0.102041	3	2e-05	51	3592.883951032668
P01160	NPPA	False	9	1.260768	0.5738	55	3.2222	5	0.058586	26	2e-05	45	3103.5033699881133
Q6UXN9	WDR82	False	6	1.260711	0.703616	203	30.5	69	0.150246	8	7e-05	107	12180.429155864926
Q86VP6	CAND1	False	8	1.260432	0.60614	909	100.125	283	0.110148	21	0.00096	524	156222.36332015967
O14976	GAK	False	5	1.260345	0.783097	180	25.8	42	0.143333	2	5e-05	138	8774.277886955562
O75146	HIP1R	False	5	1.260345	0.783097	153	13.4	22	0.087582	2	5e-05	131	8768.598876946
Q9Y5X1	SNX9	False	5	1.260345	0.783097	154	15.6	25	0.101299	2	6e-05	129	9125.084844571755
P08588	ADRB1	False	7	1.259345	0.647175	10	2.4286	5	0.242857	6	0.0	5	40.718782238411876
P13945	ADRB3	False	7	1.259345	0.647175	3	0.7143	2	0.238095	6	0.0	1	2.4600216083642916
P21728	DRD1	False	7	1.259345	0.647175	16	4.2857	10	0.267857	6	1e-05	6	1094.6280136801543
P21918	DRD5	False	7	1.259345	0.647175	9	1.7143	5	0.190476	6	0.0	4	130.98630488309072
Q96RI9	TAAR9	False	7	1.259345	0.647175	2	0.0	0	0.0	6	0.0	2	0.36669095866403345
Q96RJ0	TAAR1	False	7	1.259345	0.647175	5	0.1429	1	0.028571	6	0.0	4	15.873283482307146
Q9P1P5	TAAR2	False	7	1.259345	0.647175	1	0.0	0	0.0	6	0.0	1	0.0
Q9GZX6	IL22	False	8	1.258511	0.605216	6	1.75	4	0.291667	16	0.0	1	157.60901734516656
P37108	SRP14	False	6	1.258218	0.702225	372	49.0	110	0.131721	9	0.0002	221	32434.401027294716
Q15833	STXBP2	False	8	1.257885	0.604915	85	6.625	22	0.077941	16	2e-05	62	3292.8949880409955
O00501	CLDN5	False	8	1.257447	0.604704	39	1.0	1	0.025641	16	1e-05	37	1096.6597890851929
P85298	ARHGAP8	False	5	1.257036	0.78104	24	2.4	6	0.1	0	1e-05	18	1237.0148819334725
Q14CB8	ARHGAP19	False	5	1.257036	0.78104	66	9.8	19	0.148485	0	1e-05	47	1067.6911226918412
Q6P4F7	ARHGAP11A	False	5	1.257036	0.78104	69	16.2	26	0.234783	0	0.0	43	379.9348531395174
Q8IWB9	TEX2	False	5	1.257036	0.78104	188	30.4	52	0.161702	0	4e-05	136	5921.041993341835
Q8NBN3	TMEM87A	False	5	1.257036	0.78104	192	21.6	53	0.1125	0	0.00012	139	19869.231243968152
Q96HY6	DDRGK1	False	5	1.257036	0.78104	1238	89.0	196	0.07189	0	0.00094	1042	153357.1926741448
Q96NT0	VMA22	False	5	1.257036	0.78104	97	20.6	42	0.212371	0	2e-05	55	3866.6689228471464
Q9P0I2	EMC3	False	5	1.257036	0.78104	130	15.0	27	0.115385	0	5e-05	103	8548.355151348675
Q9UKR3	KLK13	False	5	1.256655	0.780803	10	0.0	0	0.0	6	0.0	10	57.206047221036684
Q96JA3	PLEKHA8	False	6	1.256614	0.70133	14	2.5	4	0.178571	5	0.0	10	106.41074561086816
Q96FF9	CDCA5	False	10	1.256502	0.545692	144	17.9	30	0.124306	18	5e-05	114	7709.621919607205
Q15113	PCOLCE	False	5	1.256325	0.780598	6	0.2	1	0.033333	2	0.0	5	6.796069503555719
Q8NFW8	CMAS	False	6	1.256278	0.701142	119	9.6667	34	0.081232	0	3e-05	85	5154.46378542675
Q8TBE9	NANP	False	6	1.256278	0.701142	21	0.6667	2	0.031746	0	0.0	19	82.17805571418276
Q92185	ST8SIA1	False	6	1.256278	0.701142	19	0.0	0	0.0	0	0.0	19	91.91068448824039
Q96JF0	ST6GAL2	False	6	1.256278	0.701142	16	0.3333	1	0.020833	0	0.0	15	607.530820038726
Q9BXD5	NPL	False	6	1.256278	0.701142	7	0.3333	1	0.047619	0	0.0	6	52.17900454777259
Q9NR45	NANS	False	6	1.256278	0.701142	103	8.8333	26	0.08576	0	1e-05	77	2040.954262920052
Q9NSC7	ST6GALNAC1	False	6	1.256278	0.701142	7	0.6667	3	0.095238	0	0.0	4	110.12247223005814
Q9HCK4	ROBO2	False	8	1.25568	0.603855	46	2.0	6	0.043478	11	1e-05	40	882.0063146934741
P00367	GLUD1	False	8	1.25547	0.603753	254	16.625	65	0.065453	21	7e-05	169	11049.244121865471
P19105	MYL12A	False	7	1.25545	0.645174	207	12.8571	33	0.062112	10	3e-05	170	4096.813726228465
Q9HBY0	NOX3	False	8	1.254715	0.60339	1	0.0	0	0.0	7	0.0	1	0.0
Q96T88	UHRF1	False	6	1.253761	0.699738	196	27.6667	65	0.141156	9	7e-05	116	10610.978847631604
Q9BYV1	AGXT2	False	6	1.25298	0.699301	4	0.3333	2	0.083333	5	0.0	2	44.127109311950406
Q6R6M4	USP17L2	False	9	1.251754	0.569698	38	6.6667	15	0.175439	20	0.0	17	731.7372756929585
Q9Y256	RCE1	False	9	1.251754	0.569698	10	2.0	5	0.2	20	0.0	3	95.7993757650763
Q969Q1	TRIM63	False	9	1.251057	0.569381	324	31.0	57	0.095679	20	0.00049	228	79682.82565520158
Q9HAI6	TASL	False	5	1.25084	0.77719	8	1.6	3	0.2	1	0.0	5	53.972835834269
Q7L190	DPPA4	False	5	1.249751	0.776514	140	5.2	21	0.037143	4	5e-05	119	7348.377632651975
Q9Y6N7	ROBO1	False	8	1.249026	0.600654	98	8.625	22	0.08801	7	3e-05	76	5340.908381572296
P48739	PITPNB	False	5	1.248876	0.775971	58	5.2	20	0.089655	1	1e-05	38	1052.2627389194859
P27487	DPP4	False	5	1.248847	0.775952	435	21.6	102	0.049655	1	0.00016	333	25466.447749463558
Q8TDV5	GPR119	False	5	1.248847	0.775952	4	0.2	1	0.05	1	0.0	3	10.178051742401188
Q6PI26	SHQ1	False	5	1.248341	0.775638	25	5.6	8	0.224	0	0.0	17	365.99901219152554
Q9H611	PIF1	False	5	1.248341	0.775638	14	0.4	2	0.028571	0	0.0	12	93.7474908489997
O00408	PDE2A	False	8	1.248291	0.600301	113	2.625	15	0.02323	16	3e-05	95	4150.83020887486
Q9HCR9	PDE11A	False	8	1.248291	0.600301	1	0.125	1	0.125	16	0.0	0	0.0
Q9Y233	PDE10A	False	8	1.248291	0.600301	6	0.0	0	0.0	16	0.0	6	34.4448884673726
Q9GZY4	COA1	False	5	1.247464	0.775093	38	4.8	9	0.126316	1	1e-05	29	1523.9895336850545
O14647	CHD2	False	4	1.24671	0.899311	69	11.0	15	0.15942	0	1e-05	54	1836.066243702687
O95377	GJB5	False	5	1.246003	0.774186	68	3.2	8	0.047059	0	2e-05	60	3012.448884195751
O95452	GJB6	False	5	1.246003	0.774186	15	0.8	2	0.053333	0	0.0	13	82.24777155382881
P08034	GJB1	False	5	1.246003	0.774186	78	2.6	5	0.033334	0	3e-05	73	5703.07742401842
P35212	GJA4	False	5	1.246003	0.774186	9	0.4	1	0.044444	0	0.0	8	97.82516145642022
P36382	GJA5	False	5	1.246003	0.774186	36	2.8	4	0.077778	0	0.0	32	739.9888657922844
P48165	GJA8	False	5	1.246003	0.774186	158	4.8	9	0.03038	0	0.00025	149	40753.40769935117
P57773	GJA9	False	5	1.246003	0.774186	2	0.4	1	0.2	0	0.0	1	0.25437714884059254
Q5T442	GJC2	False	5	1.246003	0.774186	7	1.0	3	0.142857	0	0.0	4	67.24252049550878
Q6PEY0	GJB7	False	5	1.246003	0.774186	54	0.8	2	0.014815	0	1e-05	52	981.6030604886398
Q8N144	GJD3	False	5	1.246003	0.774186	451	34.4	82	0.076275	0	0.0001	369	16705.700795870427
Q96KN9	GJD4	False	5	1.246003	0.774186	13	0.4	1	0.030769	0	0.0	12	94.8328959644111
Q9NTQ9	GJB4	False	5	1.246003	0.774186	10	0.0	0	0.0	0	0.0	10	33.02044932894403
Q9Y6H8	GJA3	False	5	1.246003	0.774186	17	5.0	6	0.294118	0	0.0	11	265.2822315932902
Q86W47	KCNMB4	False	6	1.245418	0.695081	5	0.0	0	0.0	8	0.0	5	122.75777875177889
Q9NPA1	KCNMB3	False	6	1.245418	0.695081	53	1.6667	4	0.031447	8	1e-05	46	1633.8944477971427
Q9Y691	KCNMB2	False	6	1.245418	0.695081	11	0.1667	1	0.015152	8	0.0	10	143.61632612534714
P51787	KCNQ1	False	6	1.245184	0.69495	21	2.8333	4	0.13492	9	3e-05	14	4692.814906207428
Q6YBV0	SLC36A4	False	7	1.243797	0.639185	11	0.8571	3	0.077922	12	0.0	6	170.02201594684465
Q9H2H9	SLC38A1	False	6	1.243696	0.69412	189	9.6667	24	0.051146	8	7e-05	153	12093.478146707217
P05154	SERPINA5	False	5	1.243273	0.772489	33	3.0	6	0.090909	3	1e-05	27	1874.4516803574822
Q7Z6J0	SH3RF1	False	9	1.243165	0.565789	97	17.6667	35	0.182131	20	5e-05	53	8352.563010297918
Q6ZN44	UNC5A	False	8	1.243108	0.597808	5	1.5	2	0.3	16	0.0	2	41.377784636383915
Q8IZJ1	UNC5B	False	8	1.243108	0.597808	91	9.75	23	0.107143	16	1e-05	65	1983.882342347528
Q9H4P4	RNF41	False	9	1.242587	0.565526	149	14.2222	40	0.095451	20	0.0002	93	33033.91462441014
P36959	GMPR	False	7	1.24242	0.638478	6	0.8571	3	0.142857	12	0.0	3	4.908775363579485
Q9GZX5	ZNF350	False	8	1.242261	0.597401	17	5.75	8	0.338235	15	0.0	6	92.56434085926321
O95497	VNN1	False	10	1.242076	0.539427	8	0.7	2	0.0875	33	0.00011	5	18096.53539552944
P78325	ADAM8	False	5	1.241544	0.771415	5	0.2	1	0.04	6	0.0	4	6.461556002430228
P08582	MELTF	False	5	1.241354	0.771297	73	4.6	11	0.063014	4	3e-05	62	5145.713271381544
Q13421	MSLN	False	5	1.241354	0.771297	46	4.0	10	0.086956	4	1e-05	36	1496.3294326347018
Q9NRF2	SH2B1	False	8	1.241343	0.59696	29	5.625	18	0.193966	21	1e-05	9	1204.2957793045402
O43511	SLC26A4	False	6	1.2411	0.692671	34	1.8333	7	0.053922	9	1e-05	23	2165.431239625254
P40879	SLC26A3	False	6	1.2411	0.692671	26	2.6667	11	0.102564	9	0.0	12	102.32004326772156
P55017	SLC12A3	False	6	1.2411	0.692671	74	3.8333	17	0.051802	9	1e-05	56	1263.6258567464827
Q08357	SLC20A2	False	6	1.2411	0.692671	120	5.3333	22	0.044444	9	6e-05	93	8991.44747278019
Q13621	SLC12A1	False	6	1.2411	0.692671	20	0.8333	4	0.041667	9	0.0	16	82.78501585655127
Q8N130	SLC34A3	False	6	1.2411	0.692671	6	0.0	0	0.0	9	0.0	6	44.12740746383446
Q9UHW9	SLC12A6	False	6	1.2411	0.692671	137	9.8333	27	0.071776	9	0.0002	98	32289.349646644067
Q9H2J7	SLC6A15	False	5	1.23999	0.770449	198	1.8	8	0.009091	2	5e-05	190	7980.226247465555
Q9NR97	TLR8	False	12	1.239888	0.498968	8	2.3333	6	0.291667	36	0.0	2	11.510139088784355
P51959	CCNG1	False	7	1.238442	0.636433	47	7.5714	10	0.161094	0	1e-05	37	2109.6928345795714
Q8WZ73	RFFL	False	7	1.238442	0.636433	85	7.7143	12	0.090756	0	1e-05	73	2330.530206911089
Q14004	CDK13	False	8	1.237131	0.594934	155	21.75	38	0.140322	15	2e-05	91	3393.1159977375714
Q01959	SLC6A3	False	9	1.236758	0.562873	56	5.2222	11	0.093254	27	1e-05	39	1352.2042416041202
O14654	IRS4	False	5	1.236715	0.768414	288	38.0	126	0.131944	0	4e-05	162	7135.392526477773
P08185	SERPINA6	False	7	1.236466	0.635418	13	0.1429	1	0.010989	7	0.0	12	73.2674712939587
P28845	HSD11B1	False	7	1.236466	0.635418	21	1.2857	5	0.061224	7	0.0	16	249.57167285435892
P80365	HSD11B2	False	7	1.236466	0.635418	8	0.0	0	0.0	7	0.0	8	8.588917985939041
Q9NPD8	UBE2T	False	6	1.235009	0.689272	76	11.0	18	0.144737	8	2e-05	47	2864.3786301516075
P18428	LBP	False	8	1.234783	0.593805	17	3.25	9	0.191177	13	0.0	8	715.6010499330974
Q7KZN9	COX15	False	6	1.23431	0.688881	349	34.3333	99	0.098376	6	6e-05	250	10294.075388530267
O00421	CCRL2	False	6	1.233673	0.688526	9	0.0	0	0.0	0	0.0	9	52.93572609120724
O00590	ACKR2	False	6	1.233673	0.688526	80	6.0	11	0.075	0	5e-05	69	7874.478463482953
P80098	CCL7	False	6	1.233673	0.688526	12	5.1667	6	0.430556	0	1e-05	6	1106.740294855755
Q92583	CCL17	False	6	1.233673	0.688526	11	4.5	7	0.409091	0	0.0	4	215.89593637332442
Q9NPB9	ACKR4	False	6	1.233673	0.688526	7	4.1667	5	0.595239	0	0.0	2	176.00260274674045
P49411	TUFM	False	11	1.232976	0.514191	679	90.6364	258	0.133485	28	0.0006	343	97943.76291291378
P14679	TYR	False	6	1.232793	0.688035	3	0.1667	1	0.055556	8	0.0	2	1.5401105521198073
P17643	TYRP1	False	6	1.232793	0.688035	9	0.1667	1	0.018518	8	0.0	8	22.93465901279145
P40126	DCT	False	6	1.232793	0.688035	21	1.0	4	0.047619	8	0.0	16	170.8637062646061
Q92900	UPF1	False	4	1.232055	0.88874	505	50.0	114	0.09901	1	0.00019	391	31760.41202176257
Q02962	PAX2	False	5	1.231052	0.764895	79	4.0	15	0.050633	4	1e-05	64	1875.9999467788396
O43921	EFNA2	False	6	1.230928	0.686994	67	4.6667	9	0.069652	1	1e-05	58	1613.8230666133484
P20827	EFNA1	False	6	1.230928	0.686994	96	16.0	38	0.166667	1	3e-05	58	4232.262299693377
P29320	EPHA3	False	6	1.230928	0.686994	110	23.3333	35	0.212121	1	9e-05	75	15329.632678757398
P29322	EPHA8	False	6	1.230928	0.686994	156	8.5	13	0.054487	1	2e-05	143	3635.3401967756913
P52797	EFNA3	False	6	1.230928	0.686994	104	16.0	40	0.153846	1	6e-05	64	9880.005894461527
P52798	EFNA4	False	6	1.230928	0.686994	233	23.6667	61	0.101574	1	0.00026	172	42784.651889467976
P52803	EFNA5	False	6	1.230928	0.686994	71	10.3333	14	0.14554	1	4e-05	57	6275.917287309922
P54756	EPHA5	False	6	1.230928	0.686994	145	17.1667	34	0.118391	1	2e-05	111	2659.0264644990766
Q15375	EPHA7	False	6	1.230928	0.686994	299	29.1667	56	0.097548	1	0.00015	243	25218.11448784423
Q5JZY3	EPHA10	False	6	1.230928	0.686994	85	1.1667	2	0.013726	1	1e-05	83	1003.8162203147523
Q9UF33	EPHA6	False	6	1.230928	0.686994	42	6.6667	9	0.15873	1	1e-05	33	1067.0496990509823
P10620	MGST1	False	8	1.230064	0.591536	134	11.25	31	0.083955	17	5e-05	80	7640.045739599903
O14498	ISLR	False	4	1.2287	0.88632	135	6.5	11	0.048148	0	4e-05	124	6874.575582155628
O75083	WDR1	False	4	1.2287	0.88632	213	5.25	12	0.024648	0	6e-05	201	10373.625465577175
O75167	PHACTR2	False	4	1.2287	0.88632	30	1.0	3	0.033333	0	0.0	27	219.5577189128644
O94919	ENDOD1	False	4	1.2287	0.88632	100	2.0	5	0.02	0	0.00011	95	18314.231499617188
P02749	APOH	False	4	1.2287	0.88632	28	4.25	9	0.151786	0	0.0	19	375.1421758272426
P05452	CLEC3B	False	4	1.2287	0.88632	17	2.25	3	0.132353	0	0.0	14	71.67516042100459
P08567	PLEK	False	4	1.2287	0.88632	9	1.0	1	0.111111	0	0.0	8	19.21442048323012
P08758	ANXA5	False	4	1.2287	0.88632	224	7.75	16	0.034598	0	9e-05	208	15387.579439325207
P10124	SRGN	False	4	1.2287	0.88632	680	16.0	32	0.02353	0	0.00144	648	235344.22361080305
P35625	TIMP3	False	4	1.2287	0.88632	91	1.75	4	0.019231	0	5e-05	87	7575.159384333734
P37802	TAGLN2	False	4	1.2287	0.88632	233	10.75	15	0.046138	0	0.00011	218	17340.453916376497
P49908	SELENOP	False	4	1.2287	0.88632	6	0.0	0	0.0	0	0.0	6	10.401976211515366
P55145	MANF	False	4	1.2287	0.88632	85	2.5	4	0.029412	0	7e-05	81	11091.653311198737
P56202	CTSW	False	4	1.2287	0.88632	2	0.0	0	0.0	0	0.0	2	2.8263108635391228
P62328	TMSB4X	False	4	1.2287	0.88632	72	1.0	4	0.013889	0	1e-05	68	2327.631277495058
Q06033	ITIH3	False	4	1.2287	0.88632	29	0.75	2	0.025862	0	1e-05	27	892.4175320226909
Q08380	LGALS3BP	False	4	1.2287	0.88632	284	10.25	23	0.036092	0	0.00037	261	61047.78213210524
Q14624	ITIH4	False	4	1.2287	0.88632	29	3.5	6	0.12069	0	0.0	23	519.8007217281289
Q16610	ECM1	False	4	1.2287	0.88632	131	4.5	7	0.034351	0	8e-05	124	12813.012588907262
Q5JVS0	HABP4	False	4	1.2287	0.88632	143	2.75	7	0.019231	0	2e-05	136	3062.0057201944164
Q5SQ64	LY6G6F	False	4	1.2287	0.88632	5	1.75	3	0.35	0	0.0	2	4.5570181263068825
Q6ZUX7	LHFPL2	False	4	1.2287	0.88632	22	1.0	3	0.045455	0	0.0	19	299.8326892014567
Q7L3B6	CDC37L1	False	4	1.2287	0.88632	31	0.0	0	0.0	0	0.0	31	337.1625218447363
Q86UX7	FERMT3	False	4	1.2287	0.88632	58	4.5	6	0.077586	0	1e-05	52	1550.7004412444871
Q8NBF2	NHLRC2	False	4	1.2287	0.88632	366	13.5	26	0.036885	0	0.00029	340	46728.079021145866
Q8NBM8	PCYOX1L	False	4	1.2287	0.88632	40	1.5	3	0.0375	0	4e-05	37	7195.151068744829
Q8NBX0	SCCPDH	False	4	1.2287	0.88632	197	2.75	4	0.013959	0	0.00013	193	21490.745889146583
Q92520	FAM3C	False	4	1.2287	0.88632	126	0.5	2	0.003968	0	0.00014	124	23138.43808490281
Q96C24	SYTL4	False	4	1.2287	0.88632	76	3.25	8	0.042763	0	1e-05	68	1818.7266934304748
Q96JJ7	TMX3	False	4	1.2287	0.88632	120	2.25	6	0.01875	0	4e-05	114	7083.712890020859
Q99969	RARRES2	False	4	1.2287	0.88632	4	0.25	1	0.0625	0	0.0	3	13.637956440458353
Q9BWS9	CHID1	False	4	1.2287	0.88632	78	3.25	4	0.041667	0	3e-05	74	4961.491763765438
Q9BX10	GTPBP2	False	4	1.2287	0.88632	56	2.25	5	0.040179	0	2e-05	51	2956.4373951454477
Q9NTK5	OLA1	False	4	1.2287	0.88632	152	7.0	14	0.046053	0	2e-05	138	2701.3704761889576
Q9NUQ9	CYRIB	False	4	1.2287	0.88632	86	0.25	1	0.002907	0	4e-05	85	6409.935459456089
Q9NXH8	TOR4A	False	4	1.2287	0.88632	20	0.0	0	0.0	0	0.0	20	332.98458615802383
Q9UEU0	VTI1B	False	4	1.2287	0.88632	212	6.0	13	0.028302	0	0.00016	199	25844.41890375439
Q9UNF1	MAGED2	False	4	1.2287	0.88632	252	7.0	16	0.027778	0	8e-05	236	13418.624462262303
Q9Y6I9	TEX264	False	4	1.2287	0.88632	190	5.5	11	0.028947	0	0.00011	179	17537.436790628257
Q7LFX5	CHST15	False	6	1.228667	0.685732	29	0.8333	5	0.028736	1	1e-05	24	960.2305761826572
Q9Y2C2	UST	False	6	1.228667	0.685732	40	1.6667	8	0.041667	1	1e-05	32	1646.0475818407406
P08912	CHRM5	False	7	1.228198	0.631169	37	1.1429	6	0.030888	6	1e-05	31	1711.5593534238938
P11229	CHRM1	False	7	1.228198	0.631169	4	0.5714	2	0.142857	6	0.0	2	6.194586844995857
P35367	HRH1	False	7	1.228198	0.631169	15	0.4286	3	0.028571	6	0.0	12	203.19780138420955
O14595	CTDSP2	False	5	1.227564	0.762729	62	2.4	6	0.03871	0	1e-05	56	1644.9210341322196
O14773	TPP1	False	5	1.227564	0.762729	111	7.4	17	0.066667	0	2e-05	94	3669.2295737155114
O95070	YIF1A	False	5	1.227564	0.762729	128	2.6	5	0.020312	0	9e-05	123	15385.350230353148
P51858	HDGF	False	5	1.227564	0.762729	301	27.4	61	0.09103	0	6e-05	240	9400.611525757191
Q13105	ZBTB17	False	5	1.227564	0.762729	43	4.8	11	0.111628	0	1e-05	32	1628.598453923274
Q14554	PDIA5	False	5	1.227564	0.762729	114	4.4	7	0.038597	0	0.00011	107	17840.505536317516
Q92935	EXTL1	False	5	1.227564	0.762729	6	0.0	0	0.0	0	0.0	6	26.155850771948522
Q93075	TATDN2	False	5	1.227564	0.762729	19	2.0	5	0.105263	0	0.0	14	113.96343974963786
Q969H8	MYDGF	False	5	1.227564	0.762729	69	4.8	9	0.069565	0	1e-05	60	1915.1366313196838
Q96FC9	DDX11	False	5	1.227564	0.762729	70	4.8	13	0.068571	0	2e-05	57	3119.039802877506
Q9BQ90	KLHDC3	False	5	1.227564	0.762729	88	4.0	10	0.045454	0	2e-05	78	2916.1869306331605
Q9H2G4	TSPYL2	False	5	1.227564	0.762729	105	9.4	24	0.089524	0	2e-05	81	3782.0047855804232
Q9NWM8	FKBP14	False	5	1.227564	0.762729	79	2.0	5	0.025316	0	7e-05	74	12076.402365623335
Q9UBS3	DNAJB9	False	5	1.227564	0.762729	202	8.6	13	0.042574	0	0.00017	189	27268.369845492984
Q96AC1	FERMT2	False	9	1.226458	0.558185	181	26.5556	71	0.146716	19	8e-05	103	12702.627513249929
Q9UJ41	RABGEF1	False	5	1.226453	0.762038	147	16.0	30	0.108843	1	9e-05	117	14729.56109949856
Q96QC0	PPP1R10	False	4	1.226437	0.884687	183	27.75	43	0.151639	0	7e-05	140	11067.03958114904
Q9H6E5	TUT1	False	4	1.226437	0.884687	48	14.25	19	0.296875	0	1e-05	29	832.1367199698358
Q9NS56	TOPORS	False	7	1.226122	0.630102	95	16.1429	39	0.169925	3	1e-05	56	2267.0391980708328
Q9BXW9	FANCD2	False	7	1.22595	0.630014	812	84.1429	143	0.103624	10	0.00058	634	95118.42372425024
Q9NVI1	FANCI	False	7	1.22595	0.630014	232	26.7143	41	0.115148	10	9e-05	172	15358.06277111
Q9UGI0	ZRANB1	False	7	1.225925	0.630001	4125	333.5714	874	0.080866	12	0.02203	2778	3590960.329244302
O75474	FRAT2	False	6	1.225844	0.684157	26	3.5	11	0.134616	4	0.0	15	208.1327408828133
Q92837	FRAT1	False	6	1.225844	0.684157	17	3.1667	7	0.186275	4	0.0	10	75.95041876816192
P21453	S1PR1	False	14	1.224522	0.464	105	6.7857	19	0.064626	65	8e-05	70	13300.209478928437
P54259	ATN1	False	5	1.224245	0.760666	183	11.4	40	0.062295	0	0.0001	143	15610.609506648267
Q9H063	MAF1	False	5	1.224245	0.760666	31	4.8	10	0.154839	0	0.0	21	197.77521944128486
P16410	CTLA4	False	10	1.223009	0.531146	106	6.5	19	0.061321	26	4e-05	83	6446.438589607492
O00237	RNF103	False	6	1.222948	0.68254	27	6.0	15	0.222222	0	0.0	12	80.67900397381725
O60337	MARCHF6	False	6	1.222948	0.68254	57	4.3333	12	0.076024	0	2e-05	45	3513.338294933754
O60858	TRIM13	False	6	1.222948	0.68254	157	16.3333	44	0.104034	0	5e-05	113	7386.194527149146
Q8WU17	RNF139	False	6	1.222948	0.68254	47	5.3333	13	0.113475	0	2e-05	34	2819.944238441328
Q9BZQ6	EDEM3	False	6	1.222948	0.68254	117	19.8333	38	0.169516	0	3e-05	79	5328.8853561315245
Q9NYU1	UGGT2	False	6	1.222948	0.68254	89	11.3333	27	0.127341	0	3e-05	62	4574.922172383685
Q9NYU2	UGGT1	False	6	1.222948	0.68254	248	19.3333	59	0.077957	0	0.00027	189	44713.00726155821
Q9UKV5	AMFR	False	6	1.222948	0.68254	265	31.6667	75	0.119497	0	0.00035	190	56575.60447305012
Q9UHH9	IP6K2	False	6	1.22289	0.682508	21	3.0	6	0.142857	8	1e-05	13	843.0788748759765
A8MXV4	NUDT19	False	6	1.221718	0.681854	143	9.5	35	0.066434	8	3e-05	103	4944.979729928019
O14832	PHYH	False	6	1.221718	0.681854	23	4.8333	9	0.210145	8	0.0	14	812.7357914230687
O15254	ACOX3	False	6	1.221718	0.681854	40	1.5	3	0.0375	8	1e-05	34	906.7332711062968
P0C024	NUDT7	False	6	1.221718	0.681854	2	0.3333	1	0.166667	8	0.0	1	0.4024169387930774
Q9BY49	PECR	False	6	1.221718	0.681854	25	1.0	2	0.04	8	0.0	21	562.8591462804453
Q9NYQ3	HAO2	False	6	1.221718	0.681854	29	1.5	3	0.051724	8	0.0	25	288.30798390197106
Q9UJ83	HACL1	False	6	1.221718	0.681854	37	2.1667	6	0.058559	8	1e-05	29	953.3088743847896
Q9UKG9	CROT	False	6	1.221718	0.681854	18	1.5	3	0.083333	8	0.0	13	248.15393663424985
P78537	BLOC1S1	False	5	1.221226	0.75879	50	7.4	10	0.148	1	2e-05	40	2580.3628109612728
Q9UPM8	AP4E1	False	5	1.221226	0.75879	53	10.0	18	0.18868	1	0.0	35	732.2288124177348
Q9Y6B7	AP4B1	False	5	1.221226	0.75879	25	3.4	4	0.136	1	0.0	21	327.73555270809504
Q99500	S1PR3	False	10	1.220764	0.530171	3	0.4	1	0.133333	24	0.0	2	12.1886671116664
Q9HB63	NTN4	False	6	1.220297	0.681061	21	1.8333	9	0.087301	8	0.0	11	304.3843056073109
A6NIH7	UNC119B	False	4	1.219613	0.879765	40	3.75	4	0.09375	0	1e-05	36	1230.4620723831374
