uniprot_id	gene_name	is_paralog	n_pathways	shannon_H	shannon_H_norm	global_degree	mean_local_degree	max_local_degree	mean_ratio	bridge_score	betweenness	cross_ppi_count	betweenness_raw	cluster	taxonomy	umap_x	umap_y
Q14159	SPIDR	False	7	1.716503	0.882108	25	6.7143	10	0.268571	0	0.0	15	677.1377845549963	4	specialist	2.9367	0.7973
Q17RS7	GEN1	False	7	1.716503	0.882108	30	0.0	0	0.0	0	0.0	30	309.40288184236925	4	specialist	6.3218	2.0002
P56696	KCNQ4	False	7	1.716154	0.881929	6	0.1429	1	0.02381	13	0.0	5	0.07331065137953836	1	pathway_bridge	8.0674	-1.7003
O60602	TLR5	False	9	1.715791	0.78089	16	2.4444	5	0.152778	19	0.0	11	232.29437757507208	1	pathway_bridge	9.8546	-0.5532
Q9BXR5	TLR10	False	9	1.715791	0.78089	11	0.3333	1	0.030303	19	0.0	10	113.92242777432017	1	pathway_bridge	8.4867	-0.6689
Q9H221	ABCG8	False	10	1.715578	0.745066	16	2.2	7	0.1375	33	0.0	9	442.9333690412938	1	pathway_bridge	9.9013	-0.5379
Q9H222	ABCG5	False	10	1.715578	0.745066	2	1.1	2	0.55	33	0.0	0	5.513765680499578	4	specialist	0.9683	-0.2045
P00374	DHFR	False	11	1.715398	0.715376	132	5.2727	20	0.039945	34	5e-05	101	7701.382584850103	1	pathway_bridge	10.2425	3.6671
Q6P0N0	MIS18BP1	False	8	1.714754	0.824623	57	6.625	14	0.116228	12	1e-05	43	1633.9945218357916	1	pathway_bridge	9.8137	1.4349
Q8NCD3	HJURP	False	8	1.714754	0.824623	100	11.875	25	0.11875	12	1e-05	75	2261.5825067674446	1	pathway_bridge	10.0396	2.0274
Q12893	TMEM115	False	8	1.71348	0.82401	54	3.75	9	0.069445	8	1e-05	42	1148.880857834718	1	pathway_bridge	9.3701	1.9537
P13639	EEF2	False	14	1.713461	0.64927	554	69.5	179	0.125451	71	0.00064	239	103975.98481375987	2	structural_hub	11.6443	11.4903
P32004	L1CAM	False	10	1.7123	0.743643	49	7.8	18	0.159184	24	1e-05	31	2187.1241045327006	1	pathway_bridge	10.5994	0.9749
O75976	CPD	False	10	1.712034	0.743527	180	19.4	56	0.107778	25	5e-05	111	8914.413261396727	1	pathway_bridge	10.2525	3.6686
O43194	GPR39	False	7	1.711826	0.879704	1	0.1429	1	0.142857	7	0.0	0	0.0	1	pathway_bridge	9.1124	-1.5954
Q9NYA4	MTMR4	False	11	1.711734	0.713849	157	8.3636	43	0.053271	31	0.00011	98	17502.97623477616	2	structural_hub	10.6332	5.1437
P98187	CYP4F8	False	10	1.711654	0.743362	9	0.6	1	0.066667	21	0.0	8	162.97254699064584	1	pathway_bridge	8.7078	-0.7219
P41159	LEP	False	10	1.711324	0.743219	13	0.7	3	0.053846	33	0.0	8	253.83433893484758	1	pathway_bridge	8.7859	-0.5364
O15164	TRIM24	False	8	1.710725	0.822685	368	16.625	91	0.045177	8	0.00034	277	55973.50725493444	2	structural_hub	11.2038	8.8043
Q5JRA6	MIA3	False	10	1.709829	0.742569	237	17.1	46	0.072152	22	0.00023	184	36773.763193658335	2	structural_hub	11.1206	7.3736
O15439	ABCC4	False	9	1.709499	0.778027	63	2.0	9	0.031746	27	6e-05	53	9091.285681781392	1	pathway_bridge	10.1878	3.5162
Q6Q788	APOA5	False	13	1.709011	0.666294	16	0.5385	2	0.033654	59	0.0	12	322.5021488297042	1	pathway_bridge	9.0637	-0.3706
Q14493	SLBP	False	10	1.708788	0.742117	71	8.8	22	0.123944	29	1e-05	36	1474.5865672139394	1	pathway_bridge	9.9855	1.4449
P83916	CBX1	False	10	1.708752	0.742101	262	32.3	76	0.123283	25	0.0001	161	16829.80809788823	2	structural_hub	10.5224	5.0677
Q8TAF3	WDR48	False	11	1.708583	0.712534	155	14.4545	37	0.093255	42	5e-05	91	8229.989783815072	1	pathway_bridge	10.3751	3.6868
Q96S59	RANBP9	False	15	1.708283	0.630816	427	31.2667	96	0.073224	81	0.00035	245	57248.45559126296	2	structural_hub	11.3007	8.8612
O94804	STK10	False	10	1.707743	0.741664	64	10.8	21	0.16875	24	1e-05	31	2042.7379832694426	1	pathway_bridge	10.6279	0.9391
O94778	AQP8	False	11	1.706903	0.711834	7	0.1818	1	0.025974	39	0.0	6	17.123962481248906	1	pathway_bridge	8.3665	-1.1731
Q92995	USP13	False	9	1.706791	0.776794	112	15.5556	37	0.138889	20	2e-05	59	3242.001277000668	1	pathway_bridge	10.2293	2.2866
Q99569	PKP4	False	10	1.706334	0.741051	163	23.8	77	0.146012	24	7e-05	78	11897.622999048877	1	pathway_bridge	10.2264	3.9335
Q9BYM8	RBCK1	False	10	1.705874	0.740852	557	50.3	140	0.090305	27	0.00051	352	83093.82893605255	2	structural_hub	11.6524	10.7121
Q12797	ASPH	False	10	1.705849	0.740841	344	17.9	72	0.052035	33	0.00082	241	133671.22088148355	2	structural_hub	11.4348	12.5219
Q15047	SETDB1	False	8	1.705835	0.820333	212	19.375	50	0.091392	16	0.00013	158	21398.068092097674	2	structural_hub	10.65	5.6648
Q6VMQ6	ATF7IP	False	8	1.705835	0.820333	82	8.625	33	0.105183	16	1e-05	48	1987.1720797238777	1	pathway_bridge	9.897	1.6593
P04090	RLN2	False	7	1.705107	0.876252	11	0.1429	1	0.012987	6	0.0	10	43.87377602309248	1	pathway_bridge	8.5354	-0.2393
P51460	INSL3	False	7	1.705107	0.876252	17	1.4286	4	0.084034	6	1e-05	13	831.7034823152798	1	pathway_bridge	9.1152	-0.0213
Q8WXD0	RXFP2	False	7	1.705107	0.876252	4	1.1429	2	0.285714	6	0.0	2	12.924219906207988	1	pathway_bridge	10.7542	-1.7435
Q9HBX9	RXFP1	False	7	1.705107	0.876252	85	3.7143	11	0.043698	6	0.00011	74	17646.405697201215	2	structural_hub	10.3746	5.297
O95235	KIF20A	False	15	1.704212	0.629313	1039	48.1333	167	0.046326	83	0.0018	762	292868.33917633904	2	structural_hub	10.3259	15.2593
Q02241	KIF23	False	15	1.704212	0.629313	1002	48.2667	188	0.04817	83	0.00147	729	239549.04954564935	2	structural_hub	10.5731	14.7422
O60512	B4GALT3	False	11	1.703337	0.710347	81	5.3636	21	0.066218	30	2e-05	53	3768.8991669582674	1	pathway_bridge	9.4955	2.0909
O60513	B4GALT4	False	11	1.703337	0.710347	38	1.9091	8	0.050239	30	1e-05	29	1236.7257095649866	1	pathway_bridge	9.4921	1.1932
O60909	B4GALT2	False	11	1.703337	0.710347	118	6.0	27	0.050847	30	2e-05	86	3514.4955813150777	1	pathway_bridge	9.8477	2.7927
Q14964	RAB39A	False	9	1.703236	0.775176	51	6.2222	12	0.122004	22	1e-05	36	1178.1104756865093	1	pathway_bridge	9.8811	1.4267
Q9UKV3	ACIN1	False	8	1.702933	0.818938	304	30.25	75	0.099507	16	6e-05	222	9988.082397119166	1	pathway_bridge	10.175	4.0718
P14784	IL2RB	False	12	1.702481	0.685129	25	11.0	19	0.44	38	0.0	5	134.81896424844794	1	pathway_bridge	11.6011	-1.7483
Q9UH99	SUN2	False	9	1.701967	0.774598	223	19.1111	53	0.0857	21	0.00013	162	21192.94712153001	2	structural_hub	10.6521	5.5748
O00451	GFRA2	False	10	1.701745	0.739058	4	2.4	4	0.6	26	0.0	0	625.1654581390522	4	specialist	0.9082	-0.2136
O60542	PSPN	False	10	1.701745	0.739058	5	1.2	2	0.24	26	0.00011	3	18067.004256105844	4	specialist	2.4188	2.2272
Q5T4W7	ARTN	False	10	1.701745	0.739058	1	0.8	1	0.8	26	0.0	0	0.0	4	specialist	0.8125	-0.3363
Q99748	NRTN	False	10	1.701745	0.739058	3	2.8	3	0.933333	26	0.0	0	6.104153833076196	4	specialist	3.6662	-5.6865
Q9GZZ7	GFRA4	False	10	1.701745	0.739058	1	1.0	1	1.0	26	0.0	0	0.0	4	specialist	3.6706	-5.6918
P23634	ATP2B4	False	10	1.700979	0.738726	176	7.9	22	0.044886	33	0.00015	141	23983.63565744003	2	structural_hub	10.8777	6.1242
Q16720	ATP2B3	False	10	1.700979	0.738726	88	3.0	9	0.034091	33	5e-05	77	8393.109040338346	1	pathway_bridge	10.1545	3.4941
Q9ULH0	KIDINS220	False	11	1.700835	0.709303	212	23.9091	84	0.112779	26	0.00012	128	18777.249183410957	2	structural_hub	10.6161	5.365
Q96PY5	FMNL2	False	8	1.700791	0.817907	185	31.125	70	0.168243	7	4e-05	115	7029.60898860988	1	pathway_bridge	10.2505	2.8719
P35626	GRK3	False	8	1.700552	0.817793	17	3.625	10	0.213235	16	0.0	7	178.62763868399676	1	pathway_bridge	10.471	-1.0316
Q96JA1	LRIG1	False	9	1.700194	0.773792	63	5.6667	17	0.089947	22	2e-05	45	2895.1841191330795	1	pathway_bridge	9.6601	1.6747
Q96CS3	FAF2	False	8	1.699933	0.817495	465	56.125	123	0.120699	15	0.00027	283	44630.465429241034	2	structural_hub	10.9679	7.9193
O95140	MFN2	False	9	1.699431	0.773444	142	14.1111	57	0.099374	24	5e-05	78	8323.802626738836	1	pathway_bridge	10.1747	3.4563
Q8IWA4	MFN1	False	9	1.699431	0.773444	51	4.2222	13	0.082789	24	1e-05	34	1168.4938777083041	1	pathway_bridge	9.6486	1.4437
Q99571	P2RX4	False	10	1.698919	0.737831	54	0.7	4	0.012963	24	2e-05	49	3368.5814681417473	1	pathway_bridge	9.364	1.8149
P00736	C1R	False	7	1.698832	0.873027	14	3.2857	6	0.234694	3	0.0	8	368.1185172606544	1	pathway_bridge	10.4805	-1.2254
P02746	C1QB	False	7	1.698832	0.873027	81	3.1429	17	0.038801	3	2e-05	64	3157.6324570908228	1	pathway_bridge	9.1699	2.6997
P02747	C1QC	False	7	1.698832	0.873027	29	0.7143	5	0.024631	3	3e-05	24	4578.077110867537	1	pathway_bridge	8.6289	0.3181
Q16643	DBN1	False	9	1.698823	0.773168	414	43.4444	148	0.104938	8	0.0004	266	64591.934899678046	2	structural_hub	11.2909	9.2662
Q9NYZ3	GTSE1	False	7	1.698435	0.872823	215	19.1429	35	0.089037	8	6e-05	180	9060.073765441213	1	pathway_bridge	9.801	4.1002
Q13332	PTPRS	False	10	1.698005	0.737434	143	9.5	41	0.066434	33	0.00011	89	17651.188300767873	2	structural_hub	10.6076	5.2142
O60938	KERA	False	10	1.697901	0.737389	15	0.8	2	0.053333	25	0.0	11	98.24735463715287	1	pathway_bridge	8.8094	-0.3842
P20774	OGN	False	10	1.697901	0.737389	13	0.4	3	0.030769	25	0.0	9	48.84279230903107	1	pathway_bridge	8.6236	-0.6263
P51888	PRELP	False	10	1.697901	0.737389	30	1.3	5	0.043333	25	0.0	23	567.9090523790985	1	pathway_bridge	9.0709	0.6906
Q99983	OMD	False	10	1.697901	0.737389	5	0.1	1	0.02	25	0.0	4	7.820662970547045	1	pathway_bridge	8.3211	-1.4732
O00763	ACACB	False	11	1.69762	0.707963	135	4.0909	15	0.030303	33	9e-05	120	14756.280835946574	1	pathway_bridge	10.4078	4.6024
Q8WXG6	MADD	False	8	1.697285	0.816222	89	7.75	29	0.087079	16	3e-05	57	5102.41229035946	1	pathway_bridge	9.7136	2.765
P00915	CA1	False	11	1.69668	0.707571	10	0.0909	1	0.009091	36	0.0	9	81.8237988403014	1	pathway_bridge	8.4896	-0.8272
Q6PCB7	SLC27A1	False	9	1.696307	0.772023	157	5.4444	27	0.034678	22	5e-05	122	7538.078850098058	1	pathway_bridge	10.0519	3.6209
Q9HBA0	TRPV4	False	8	1.6957	0.815459	101	2.625	10	0.02599	16	8e-05	88	13061.325445334392	1	pathway_bridge	10.0611	4.4999
O15063	GARRE1	False	8	1.695334	0.815283	167	18.625	48	0.111527	6	3e-05	119	4320.122244876936	1	pathway_bridge	9.5891	3.0588
Q92560	BAP1	False	8	1.695028	0.815136	1283	112.5	419	0.087685	16	0.00081	836	132527.46861388546	2	structural_hub	11.4502	12.4428
P60763	RAC3	False	8	1.69387	0.814579	619	112.625	248	0.181947	12	0.00035	371	56469.30742892052	2	structural_hub	11.2837	8.9206
Q9HCK8	CHD8	False	8	1.693552	0.814426	291	29.75	84	0.102234	16	9e-05	195	14984.199219230191	1	pathway_bridge	10.548	4.9244
Q8IZH2	XRN1	False	11	1.693478	0.706235	255	24.3636	65	0.095544	37	0.00016	159	26073.79741489267	2	structural_hub	10.9072	6.3518
P17405	SMPD1	False	8	1.693437	0.814371	31	1.0	4	0.032258	15	0.0	27	757.8957980010209	1	pathway_bridge	8.6963	0.2578
Q16772	GSTA3	False	10	1.693368	0.73542	4	1.6	2	0.4	24	0.0	1	104.42677199515916	1	pathway_bridge	11.1352	-1.9825
P21926	CD9	False	10	1.693278	0.735381	104	9.9	35	0.095192	32	5e-05	60	8041.750553689312	1	pathway_bridge	10.0003	3.2762
Q14674	ESPL1	False	6	1.693237	0.945014	80	11.5	14	0.14375	0	2e-05	66	3714.766172684197	4	specialist	7.5248	3.8411
Q8NF37	LPCAT1	False	11	1.693045	0.706055	132	8.7273	37	0.066116	30	5e-05	81	7630.639961609808	1	pathway_bridge	10.1729	3.5976
P12319	FCER1A	False	7	1.692877	0.869967	35	2.8571	7	0.081633	6	1e-05	28	1011.9011690391345	1	pathway_bridge	9.4289	1.0022
Q01362	MS4A2	False	7	1.692877	0.869967	7	3.1429	6	0.448979	6	0.0	1	87.85232428128481	4	specialist	1.0727	-0.3375
Q13451	FKBP5	False	15	1.692705	0.625064	414	43.6667	118	0.105475	83	0.00033	224	53273.375024592366	2	structural_hub	11.3207	8.7717
Q92730	RND1	False	12	1.691464	0.680695	242	42.1667	114	0.174242	37	6e-05	111	9715.536019237643	1	pathway_bridge	10.2387	3.6882
P00387	CYB5R3	False	8	1.691294	0.81334	344	25.125	80	0.073038	19	0.00027	217	43893.366455663156	2	structural_hub	10.9349	7.9278
O43426	SYNJ1	False	11	1.690521	0.705002	85	7.0909	29	0.083422	37	1e-05	54	1523.4671226274445	1	pathway_bridge	9.7037	2.0484
P08235	NR3C2	False	12	1.690265	0.680212	42	11.0	16	0.261905	47	0.0	16	298.73656911816073	1	pathway_bridge	10.9062	-0.5008
P14151	SELL	False	7	1.688893	0.867919	16	3.2857	7	0.205357	14	0.0	6	555.8594851137434	1	pathway_bridge	10.3344	-1.1081
O94822	LTN1	False	8	1.688547	0.812019	214	24.0	51	0.112149	16	0.00011	131	18534.5042617516	2	structural_hub	10.6175	5.1863
Q2YD98	UVSSA	False	6	1.688181	0.942192	39	12.0	12	0.307692	3	0.0	27	165.71895118114384	1	pathway_bridge	11.0935	-0.8933
P09110	ACAA1	False	12	1.687308	0.679023	73	6.25	20	0.085616	45	1e-05	42	2292.872531646817	1	pathway_bridge	9.935	1.9043
Q9NTN3	SLC35D1	False	10	1.686763	0.732552	4	0.3	3	0.075	32	0.0	1	0.673101988840198	1	pathway_bridge	8.7811	-1.5299
O95248	SBF1	False	8	1.686255	0.810917	154	9.5	21	0.061689	16	0.00015	121	24698.164566015257	2	structural_hub	10.5715	5.8825
O15260	SURF4	False	8	1.685273	0.810445	218	17.0	54	0.077982	15	0.0001	155	15626.158195265783	2	structural_hub	10.4784	5.1024
Q8TD19	NEK9	False	8	1.685269	0.810443	110	10.375	25	0.094318	6	2e-05	85	3709.8549583442086	1	pathway_bridge	9.6027	2.8242
Q8TDX7	NEK7	False	8	1.685269	0.810443	158	10.125	20	0.064082	6	5e-05	138	8641.722548915486	1	pathway_bridge	9.7623	3.6928
Q9HC98	NEK6	False	8	1.685269	0.810443	157	6.625	11	0.042198	6	0.00011	146	17580.43775052489	2	structural_hub	10.1887	5.2576
Q9NPI6	DCP1A	False	8	1.685203	0.810411	167	8.5	25	0.050898	17	4e-05	142	5942.522327290704	1	pathway_bridge	9.8653	3.5537
O14776	TCERG1	False	6	1.685157	0.940504	209	38.1667	48	0.182616	4	6e-05	161	9682.341141441257	1	pathway_bridge	11.213	4.1674
O43719	HTATSF1	False	6	1.685157	0.940504	148	28.6667	37	0.193694	4	1e-05	111	1911.482196682766	1	pathway_bridge	10.9753	2.5893
O75400	PRPF40A	False	6	1.685157	0.940504	426	69.8333	102	0.163928	4	0.00032	324	52438.821780509774	2	structural_hub	10.8863	8.6498
O75494	SRSF10	False	6	1.685157	0.940504	275	44.3333	73	0.161212	4	6e-05	202	10317.075820315058	1	pathway_bridge	11.2284	4.2501
P08621	SNRNP70	False	6	1.685157	0.940504	980	155.5	326	0.158674	4	0.00045	654	72601.15985163033	2	structural_hub	11.3636	10.056
P09012	SNRPA	False	6	1.685157	0.940504	488	143.8333	204	0.29474	4	0.00019	284	31512.65179060953	2	structural_hub	9.3137	6.616
P09234	SNRPC	False	6	1.685157	0.940504	425	119.6667	169	0.281569	4	0.00022	256	35291.49060832211	2	structural_hub	10.0622	6.9923
P49756	RBM25	False	6	1.685157	0.940504	317	44.1667	68	0.139327	4	7e-05	249	10608.09214337197	1	pathway_bridge	11.2277	4.2667
Q12972	PPP1R8	False	6	1.685157	0.940504	93	19.8333	29	0.213262	4	1e-05	64	1977.4535100384132	1	pathway_bridge	10.9693	2.3679
Q14498	RBM39	False	6	1.685157	0.940504	1043	164.0	316	0.157239	4	0.00073	727	118952.15320258237	2	structural_hub	11.5262	11.8983
Q8WXF0	SRSF12	False	6	1.685157	0.940504	131	12.8333	26	0.097964	4	1e-05	105	2143.6438758292497	1	pathway_bridge	9.2519	3.2637
Q9BRL6	SRSF8	False	6	1.685157	0.940504	103	21.1667	33	0.205502	4	1e-05	70	1224.8715485132843	1	pathway_bridge	10.9783	2.3369
O14893	GEMIN2	False	10	1.684432	0.73154	106	21.7	35	0.204717	21	2e-05	60	2796.1488271704043	1	pathway_bridge	10.6843	1.1395
P57678	GEMIN4	False	10	1.684432	0.73154	260	27.3	64	0.105	21	0.00015	185	24224.63874006371	2	structural_hub	10.8597	6.1968
Q16637	SMN1	False	10	1.684432	0.73154	477	55.3	127	0.115933	21	0.00036	305	58099.81276962243	2	structural_hub	11.2789	8.9935
Q8TEQ6	GEMIN5	False	10	1.684432	0.73154	251	40.2	93	0.160159	21	6e-05	142	10546.4022393512	1	pathway_bridge	10.1601	3.7819
Q8WXD5	GEMIN6	False	10	1.684432	0.73154	73	17.6	30	0.241096	21	1e-05	35	2353.7768443510968	1	pathway_bridge	10.7728	0.0754
Q9H840	GEMIN7	False	10	1.684432	0.73154	63	16.5	25	0.261904	21	1e-05	31	1000.8550986357524	1	pathway_bridge	10.8534	-0.2757
Q9NWZ8	GEMIN8	False	10	1.684432	0.73154	62	16.4	23	0.264516	21	0.0	33	684.5116201697277	1	pathway_bridge	10.8587	-0.2221
Q9UHI6	DDX20	False	10	1.684432	0.73154	230	30.4	69	0.132174	21	0.0001	146	16267.973072892142	2	structural_hub	10.4589	5.0587
Q13761	RUNX3	False	13	1.6838	0.656465	54	12.0	28	0.222222	55	1e-05	20	1286.5972006599225	1	pathway_bridge	10.6005	0.3729
P04233	CD74	False	9	1.683775	0.766319	146	10.5556	45	0.072298	26	5e-05	99	8093.73847628394	1	pathway_bridge	10.0794	3.607
Q13794	PMAIP1	False	10	1.683258	0.73103	177	6.6	14	0.037288	24	3e-05	159	4705.426703060864	1	pathway_bridge	10.0368	3.2464
Q9ULC8	ZDHHC8	False	11	1.68295	0.701845	31	2.7273	13	0.087976	24	0.0	17	335.0991365213995	1	pathway_bridge	9.2599	0.4614
P05814	CSN2	False	9	1.682556	0.765764	33	3.2222	15	0.097643	20	0.0	17	307.760072526842	1	pathway_bridge	9.4479	0.2726
P49711	CTCF	False	7	1.682391	0.864578	424	31.8571	130	0.075135	12	8e-05	284	12431.167902877418	1	pathway_bridge	10.2993	4.6509
Q9Y580	RBM7	False	9	1.68157	0.765315	125	21.8889	50	0.175111	23	1e-05	55	2048.5345337195504	1	pathway_bridge	10.6925	1.6851
O95180	CACNA1H	False	10	1.681184	0.730129	14	0.2	1	0.014286	31	0.0	12	288.9128019730221	1	pathway_bridge	8.6716	-0.4415
Q16718	NDUFA5	False	9	1.680959	0.765038	228	28.4444	61	0.124757	20	4e-05	137	6217.344879989538	1	pathway_bridge	10.2199	3.712
Q04656	ATP7A	False	10	1.680366	0.729774	92	6.2	26	0.067392	33	4e-05	63	5802.804648931272	1	pathway_bridge	10.1089	3.1895
P02788	LTF	False	11	1.680281	0.700731	147	14.1818	34	0.096475	39	0.00012	89	19891.230104798316	2	structural_hub	10.6883	5.2339
Q9Y4X5	ARIH1	False	12	1.67979	0.675997	253	23.0	73	0.090909	39	0.00019	160	30365.916931832282	2	structural_hub	10.8977	6.8774
P28347	TEAD1	False	14	1.679333	0.636338	156	21.8571	59	0.14011	64	3e-05	82	4620.8039444408905	1	pathway_bridge	10.5145	2.7416
P34130	NTF4	False	13	1.67863	0.65445	10	2.4615	5	0.246154	52	0.0	5	37.846409398807424	1	pathway_bridge	10.4755	-1.2079
Q9Y3M8	STARD13	False	8	1.678467	0.807172	48	7.125	21	0.148438	6	0.0	27	464.8699599060912	1	pathway_bridge	9.8031	0.8403
Q8IV08	PLD3	False	8	1.676199	0.806081	263	24.875	65	0.094582	16	0.00015	159	24983.71124030855	2	structural_hub	10.6621	6.0212
Q01201	RELB	False	9	1.675859	0.762716	75	9.2222	28	0.122963	17	1e-05	47	1814.7983719382423	1	pathway_bridge	9.8042	1.609
Q969V6	MRTFA	False	10	1.675468	0.727646	56	8.5	21	0.151786	25	0.0	31	744.4595499264783	1	pathway_bridge	10.5558	0.9892
P14735	IDE	False	10	1.675436	0.727633	192	16.8	47	0.0875	32	0.00038	121	61796.64208289242	2	structural_hub	11.2677	8.9954
O15440	ABCC5	False	9	1.674828	0.762247	51	1.1111	4	0.021787	27	1e-05	43	1268.0392240300046	1	pathway_bridge	9.3464	1.7667
Q9Y697	NFS1	False	9	1.674805	0.762237	144	9.3333	33	0.064815	21	0.00012	111	19372.89758508436	2	structural_hub	10.6062	5.3408
Q9H0E3	SAP130	False	7	1.674578	0.860563	180	25.8571	66	0.143651	12	3e-05	104	5476.919374904013	1	pathway_bridge	10.5017	2.607
O15488	GYG2	False	9	1.672645	0.761254	29	6.0	10	0.206897	21	1e-05	15	843.0050825106542	1	pathway_bridge	10.6078	-0.5496
P48065	SLC6A12	False	11	1.672082	0.697312	194	7.8182	56	0.0403	40	6e-05	124	10453.314994033824	1	pathway_bridge	10.3417	3.9149
Q5T8D3	ACBD5	False	12	1.672068	0.67289	209	18.9167	53	0.09051	45	6e-05	121	10372.909704656238	1	pathway_bridge	10.441	3.9787
Q9GZX3	CHST6	False	9	1.671002	0.760506	17	1.5556	3	0.091503	20	0.0	12	732.329195379985	1	pathway_bridge	9.1928	-0.1512
Q9H082	RAB33B	False	9	1.670973	0.760493	53	11.4444	19	0.215933	22	1e-05	31	2385.8748623277233	1	pathway_bridge	10.685	0.2221
P98171	ARHGAP4	False	7	1.670663	0.858551	26	3.1429	6	0.120879	3	0.0	20	160.09030294347056	1	pathway_bridge	9.6282	0.5392
Q17R89	ARHGAP44	False	7	1.670663	0.858551	36	6.0	12	0.166666	3	1e-05	24	2112.5059211745506	1	pathway_bridge	10.0231	0.5629
Q52LW3	ARHGAP29	False	7	1.670663	0.858551	67	7.8571	26	0.117271	3	1e-05	41	875.5067683301427	1	pathway_bridge	9.7787	1.3925
Q58EX7	PLEKHG4	False	7	1.670663	0.858551	149	9.1429	24	0.061361	3	8e-05	125	12406.042457913925	1	pathway_bridge	9.7718	4.5503
Q7Z5H3	ARHGAP22	False	7	1.670663	0.858551	64	8.4286	25	0.131696	3	1e-05	39	1547.8999606056677	1	pathway_bridge	9.8482	1.2984
Q8N103	TAGAP	False	7	1.670663	0.858551	17	0.0	0	0.0	3	0.0	17	71.20749563124281	1	pathway_bridge	8.5398	-0.0364
Q8N264	ARHGAP24	False	7	1.670663	0.858551	476	37.5714	99	0.078932	3	0.00067	377	109038.21282489001	2	structural_hub	11.5332	11.642
Q9P107	GMIP	False	7	1.670663	0.858551	33	4.7143	8	0.142857	3	1e-05	25	1413.5455533789711	1	pathway_bridge	9.8165	0.6569
Q9P2F6	ARHGAP20	False	7	1.670663	0.858551	29	3.8571	9	0.133005	3	0.0	20	96.44342667392576	1	pathway_bridge	9.753	0.5055
P05112	IL4	False	8	1.67056	0.80337	3	1.125	3	0.375	16	0.0	0	6.501936124682424	1	pathway_bridge	11.0555	-2.0071
P35225	IL13	False	8	1.67056	0.80337	15	2.25	4	0.15	16	0.0	9	219.21931416649264	1	pathway_bridge	9.8581	-0.5786
P04118	CLPS	False	8	1.669354	0.802789	1	0.125	1	0.125	18	0.0	0	0.0	1	pathway_bridge	8.9775	-1.558
Q15042	RAB3GAP1	False	7	1.668748	0.857567	156	8.8571	17	0.056776	6	4e-05	139	6607.108988184895	1	pathway_bridge	9.3444	3.5144
Q9H2M9	RAB3GAP2	False	7	1.668748	0.857567	145	8.2857	17	0.057143	6	2e-05	128	3914.8886080995053	1	pathway_bridge	9.2543	3.3095
O94956	SLCO2B1	False	9	1.66734	0.758839	17	0.7778	4	0.045752	26	0.0	12	53.70541162732594	1	pathway_bridge	8.8462	-0.3153
O60763	USO1	False	14	1.667185	0.631735	202	22.0	53	0.108911	54	0.00011	125	18059.219491453176	1	pathway_bridge	10.6628	4.9532
Q9BQQ3	GORASP1	False	14	1.667185	0.631735	102	11.9286	20	0.116947	54	2e-05	66	3548.778190510816	1	pathway_bridge	10.1245	2.3722
P37268	FDFT1	False	9	1.666297	0.758365	148	3.0	18	0.02027	14	7e-05	130	10915.600974051738	1	pathway_bridge	9.8698	4.2445
Q01581	HMGCS1	False	9	1.666297	0.758365	121	6.0	27	0.049587	14	9e-05	94	14837.479599452427	1	pathway_bridge	10.2291	4.7863
P25685	DNAJB1	False	10	1.665785	0.723441	314	27.1	79	0.086306	27	0.00021	196	33891.541763057096	2	structural_hub	10.9986	7.1057
A2VEC9	SSPOP	False	9	1.665682	0.758085	6	0.3333	1	0.055556	20	0.0	4	54.66726884307142	1	pathway_bridge	8.4458	-1.2999
P58397	ADAMTS12	False	9	1.665682	0.758085	52	5.6667	17	0.108975	20	1e-05	31	1582.564686567205	1	pathway_bridge	9.6536	1.3803
P59510	ADAMTS20	False	9	1.665682	0.758085	4	0.1111	1	0.027778	20	0.0	3	15.294214988131715	1	pathway_bridge	8.3512	-1.5659
P82987	ADAMTSL3	False	9	1.665682	0.758085	14	0.0	0	0.0	20	0.0	14	36.82535609866127	1	pathway_bridge	8.4148	-0.3467
Q6UY14	ADAMTSL4	False	9	1.665682	0.758085	205	5.5556	17	0.0271	20	0.00013	180	20452.337035418725	2	structural_hub	10.4534	5.5891
Q6Y288	B3GLCT	False	9	1.665682	0.758085	36	7.7778	13	0.21605	20	1e-05	19	1679.6917337007912	1	pathway_bridge	10.6976	-0.3344
Q6ZMM2	ADAMTSL5	False	9	1.665682	0.758085	8	1.1111	2	0.138889	20	0.0	6	46.20166508416309	1	pathway_bridge	9.6394	-0.9174
Q6ZMP0	THSD4	False	9	1.665682	0.758085	50	1.3333	4	0.026667	20	1e-05	45	1445.3709683504574	1	pathway_bridge	9.3196	1.8025
Q86TH1	ADAMTSL2	False	9	1.665682	0.758085	2	0.0	0	0.0	20	0.0	2	0.0	1	pathway_bridge	7.8517	-1.6931
Q8IVN8	SBSPON	False	9	1.665682	0.758085	3	0.0	0	0.0	20	0.0	3	0.9363394732768427	1	pathway_bridge	7.9598	-1.5512
Q8N6G6	ADAMTSL1	False	9	1.665682	0.758085	13	1.6667	5	0.128205	20	0.0	8	59.8020484656295	1	pathway_bridge	9.6856	-0.6249
Q8TE56	ADAMTS17	False	9	1.665682	0.758085	21	2.3333	6	0.111111	20	1e-05	13	1046.6086957244377	1	pathway_bridge	9.4113	-0.0846
