gene1	gene2	annotation	direction	score	ann_class	shared_pathways	pathway_type	n_pathways_g1	n_pathways_g2	local_degree_g1	local_degree_g2	mean_local_degree	ratio_g1	ratio_g2	global_degree_g1	global_degree_g2	betweenness_g1	betweenness_g2	taxonomy_g1	taxonomy_g2	mean_global_degree	mean_betweenness
CDH7	PCDH7	input	-	1.0	other	0	inter	4	10	1.0	30.5	15.75	0.1111	0.1078	9	283	2.4889610642516895e-07	0.00011630025891001849	specialist	pathway_bridge	146.0	5.8274577508221825e-05
CDH8	CTNNA2	complex; input	-	1.0	complex	0	inter	8	2	5.625	7.0	6.312	0.2679	0.1207	21	58	2.656920185020136e-07	6.131568870636854e-06	background	background	39.5	3.198630444569434e-06
CDH8	PCDH15	input	-	1.0	other	0	inter	8	4	5.625	0.0	2.812	0.2679	0.0	21	5	2.656920185020136e-07	1.2333841160296387e-08	background	background	13.0	1.39012929831155e-07
CDH8	PCDH7	input	-	1.0	other	0	inter	8	10	5.625	30.5	18.062	0.2679	0.1078	21	283	2.656920185020136e-07	0.00011630025891001849	background	pathway_bridge	152.0	5.828297546426025e-05
CDH9	CTNNA2	complex; input	-	1.0	complex	0	inter	4	2	1.0	7.0	4.0	0.2	0.1207	5	58	5.3830041739158665e-08	6.131568870636854e-06	specialist	background	31.5	3.0926994561880064e-06
CDH9	PCDH15	input	-	1.0	other	0	inter	4	4	1.0	0.0	0.5	0.2	0.0	5	5	5.3830041739158665e-08	1.2333841160296387e-08	specialist	background	5.0	3.308194144972753e-08
CDH9	PCDH7	input	-	1.0	other	0	inter	4	10	1.0	30.5	15.75	0.2	0.1078	5	283	5.3830041739158665e-08	0.00011630025891001849	specialist	pathway_bridge	144.0	5.817704447587882e-05
CDK1	ETS2	expression regulated by	<-	1.0	expression	0	inter	76	4	29.513	11.0	20.257	0.0552	0.2115	535	52	0.000774084921704719	6.6129246005053595e-06	pathway_bridge	background	293.5	0.0003903489231526122
CDK1	FBL	predicted	-	0.91	predicted	0	inter	76	5	29.513	99.2	64.357	0.0552	0.1533	535	647	0.000774084921704719	0.00017318042155194108	pathway_bridge	pathway_bridge	591.0	0.0004736326716283301
CDK1	H1-0	predicted	-	0.91	predicted	0	inter	76	9	29.513	23.556	26.534	0.0552	0.092	535	256	0.000774084921704719	4.511392191110658e-05	pathway_bridge	pathway_bridge	395.5	0.0004095994218079128
CDK1	H1-1	predicted	-	0.93	predicted	0	inter	76	9	29.513	34.222	31.868	0.0552	0.0698	535	490	0.000774084921704719	0.00042785455461361634	pathway_bridge	pathway_bridge	512.5	0.0006009697381591677
CDK1	H1-3	predicted	-	0.93	predicted	0	inter	76	9	29.513	27.667	28.59	0.0552	0.089	535	311	0.000774084921704719	0.0001571779887146176	pathway_bridge	pathway_bridge	423.0	0.00046563145520966834
CDK1	HMGB2	predicted	-	0.97	predicted	0	inter	76	4	29.513	6.0	17.757	0.0552	0.0235	535	255	0.000774084921704719	5.731481723828103e-05	pathway_bridge	background	395.0	0.0004156998694715
CDK1	KIF18B	predicted	-	0.9	predicted	0	inter	76	8	29.513	2.75	16.132	0.0552	0.0423	535	65	0.000774084921704719	2.82166113667771e-06	pathway_bridge	pathway_bridge	300.0	0.00038845329142069837
CDK1	KIF20B	predicted	-	0.9	predicted	0	inter	76	8	29.513	2.875	16.194	0.0552	0.0313	535	92	0.000774084921704719	9.233196492646118e-06	pathway_bridge	pathway_bridge	313.5	0.0003916590590986826
CDK1	KIFC1	predicted	-	0.96	predicted	0	inter	76	8	29.513	1.5	15.507	0.0552	0.0155	535	97	0.000774084921704719	2.1128171789955354e-06	pathway_bridge	pathway_bridge	316.0	0.0003880988694418573
CDK1	NEIL3	predicted	-	0.97	predicted	0	inter	76	11	29.513	5.0	17.257	0.0552	0.051	535	98	0.000774084921704719	7.035163098075373e-06	pathway_bridge	pathway_bridge	316.5	0.0003905600424013972
CDK1	PCLAF	predicted	-	0.97	predicted	0	inter	76	4	29.513	2.5	16.007	0.0552	0.0481	535	52	0.000774084921704719	5.362429459998886e-06	pathway_bridge	background	293.5	0.00038972367558235896
CDK1	POLQ	predicted	-	0.93	predicted	0	inter	76	4	29.513	2.75	16.132	0.0552	0.1375	535	20	0.000774084921704719	6.444169060973971e-08	pathway_bridge	background	277.5	0.0003870746816976644
CDK1	RAD51AP1	predicted	-	0.97	predicted	0	inter	76	18	29.513	3.056	16.284	0.0552	0.0899	535	34	0.000774084921704719	7.810441575835265e-06	pathway_bridge	pathway_bridge	284.5	0.00039094768164027715
CDK1	TIMELESS	predicted	-	0.95	predicted	0	inter	76	5	29.513	12.2	20.857	0.0552	0.1452	535	84	0.000774084921704719	1.031957180439894e-05	pathway_bridge	background	309.5	0.000392202246754559
CDK1	XRCC2	predicted	-	0.9	predicted	0	inter	76	19	29.513	5.316	17.414	0.0552	0.2045	535	26	0.000774084921704719	7.984859191187508e-06	pathway_bridge	pathway_bridge	280.5	0.0003910348904479533
CDK11A	CREB1	expression regulated by	<-	1.0	expression	0	inter	6	98	11.5	13.5	12.5	0.0625	0.0605	184	223	3.997860984711272e-05	0.00011997248586260306	background	pathway_bridge	203.5	7.99755478548579e-05
CDK11A	ELF1	expression regulated by	<-	1.0	expression	0	inter	6	4	11.5	35.5	23.5	0.0625	0.291	184	122	3.997860984711272e-05	1.701825767495704e-05	background	background	153.0	2.849843376103488e-05
CDK11A	ETS1	expression regulated by	<-	1.0	expression	0	inter	6	7	11.5	15.857	13.679	0.0625	0.1455	184	109	3.997860984711272e-05	1.99461342929135e-05	background	pathway_bridge	146.5	2.9962372070013107e-05
CDK11A	HIPK1	predicted	-	0.89	predicted	0	inter	6	10	11.5	3.6	7.55	0.0625	0.1	184	36	3.997860984711272e-05	2.437652000576253e-06	background	pathway_bridge	110.0	2.1208130923844487e-05
CDK11A	SAP30BP	predicted	-	0.9	predicted	0	inter	6	4	11.5	10.75	11.125	0.0625	0.0951	184	113	3.997860984711272e-05	5.306362027886985e-05	background	background	148.5	4.6521115062991284e-05
CDK11A	SRF	expression regulated by	<-	1.0	expression	0	inter	6	21	11.5	10.19	10.845	0.0625	0.0999	184	102	3.997860984711272e-05	1.2567376841743288e-05	background	pathway_bridge	143.0	2.6272993344428003e-05
CDK11B	ELF1	expression regulated by	<-	1.0	expression	0	inter	6	4	13.167	35.5	24.333	0.0727	0.291	181	122	2.6284871295624914e-05	1.701825767495704e-05	background	background	151.5	2.1651564485290975e-05
CDK11B	NCOA2	activated by; inhibit	<-|	1.0	inhibit	0	inter	6	54	13.167	11.5	12.333	0.0727	0.0943	181	122	2.6284871295624914e-05	1.7845719551001146e-05	background	pathway_bridge	151.5	2.206529542331303e-05
CDK11B	SAP30BP	predicted	-	0.88	predicted	0	inter	6	4	13.167	10.75	11.958	0.0727	0.0951	181	113	2.6284871295624914e-05	5.306362027886985e-05	background	background	147.0	3.967424578724738e-05
CDK11B	SRF	expression regulated by	<-	1.0	expression	0	inter	6	21	13.167	10.19	11.679	0.0727	0.0999	181	102	2.6284871295624914e-05	1.2567376841743288e-05	background	pathway_bridge	141.5	1.9426124068684102e-05
CDK12	DDX23	predicted	-	0.93	predicted	0	inter	5	10	32.2	101.6	66.9	0.1731	0.2157	186	471	5.883515222258861e-05	9.090670335213116e-05	background	pathway_bridge	328.5	7.487092778735988e-05
CDK12	DHX15	predicted	-	0.9	predicted	0	inter	5	15	32.2	87.4	59.8	0.1731	0.1759	186	497	5.883515222258861e-05	9.774304965834807e-05	background	pathway_bridge	341.5	7.828910094046834e-05
CDK12	DHX8	predicted	-	0.93	predicted	0	inter	5	4	32.2	98.25	65.225	0.1731	0.3365	186	292	5.883515222258861e-05	0.00013060571110592883	background	background	239.0	9.472043166425871e-05
CDK12	ETS1	expression regulated by	<-	1.0	expression	0	inter	5	7	32.2	15.857	24.029	0.1731	0.1455	186	109	5.883515222258861e-05	1.99461342929135e-05	background	pathway_bridge	147.5	3.9390643257751055e-05
CDK12	FOXA1	expression regulated by	<-	1.0	expression	0	inter	5	7	32.2	27.429	29.814	0.1731	0.0536	186	512	5.883515222258861e-05	0.000449013633965881	background	pathway_bridge	349.0	0.0002539243930942348
CDK12	FOXA2	expression regulated by	<-	1.0	expression	0	inter	5	20	32.2	1.55	16.875	0.1731	0.0596	186	26	5.883515222258861e-05	3.6749046039662787e-06	background	pathway_bridge	106.0	3.1255028413277446e-05
CDK12	PRP4K	predicted	-	0.91	predicted	0	inter	5	4	32.2	94.25	63.225	0.1731	0.2882	186	327	5.883515222258861e-05	5.476220350089588e-05	background	background	256.5	5.679867786174224e-05
CDK12	PRPF40A	predicted	-	0.95	predicted	0	inter	5	6	32.2	69.833	51.017	0.1731	0.1639	186	426	5.883515222258861e-05	0.00021698013373099806	background	pathway_bridge	306.0	0.00013790764297679333
CDK12	RBM39	predicted	-	0.92	predicted	0	inter	5	6	32.2	164.0	98.1	0.1731	0.1572	186	1043	5.883515222258861e-05	0.000862947220883084	background	pathway_bridge	614.5	0.00046089118655283633
CDK12	RIGI	predicted	-	0.89	predicted	0	inter	5	32	32.2	73.5	52.85	0.1731	0.0444	186	1657	5.883515222258861e-05	0.012871105619928056	background	structural_hub	921.5	0.006464970386075322
CDK12	RNF4	predicted	-	0.88	predicted	0	inter	5	9	32.2	64.667	48.433	0.1731	0.0461	186	1402	5.883515222258861e-05	0.0033203906778080643	background	structural_hub	794.0	0.0016896129150153264
CDK12	RNPS1	predicted	-	0.92	predicted	0	inter	5	19	32.2	60.895	46.547	0.1731	0.1433	186	425	5.883515222258861e-05	0.0001069390961836137	background	pathway_bridge	305.5	8.288712420310115e-05
CDK12	SNRNP200	predicted	-	0.89	predicted	0	inter	5	10	32.2	90.1	61.15	0.1731	0.1972	186	457	5.883515222258861e-05	0.00011923123401880505	background	pathway_bridge	321.5	8.903319312069683e-05
CDK12	SNRNP40	predicted	-	0.91	predicted	0	inter	5	10	32.2	112.8	72.5	0.1731	0.1774	186	636	5.883515222258861e-05	0.0003356926731312261	background	pathway_bridge	411.0	0.00019726391267690737
CDK12	SNRNP70	predicted	-	0.91	predicted	0	inter	5	6	32.2	155.5	93.85	0.1731	0.1587	186	980	5.883515222258861e-05	0.0005445473123118623	background	pathway_bridge	583.0	0.00030169123226722545
CDK12	SRPK2	predicted	-	0.93	predicted	0	inter	5	8	32.2	63.125	47.662	0.1731	0.0894	186	706	5.883515222258861e-05	0.0012603876832643793	background	structural_hub	446.0	0.000659611417743484
CDK12	SRRM2	predicted	-	0.91	predicted	0	inter	5	11	32.2	102.545	67.373	0.1731	0.2159	186	475	5.883515222258861e-05	0.00015222100094207172	background	pathway_bridge	330.5	0.00010552807658233015
CDK12	SRSF1	predicted	-	0.92	predicted	0	inter	5	14	32.2	93.5	62.85	0.1731	0.1649	186	567	5.883515222258861e-05	0.0001453723333753224	background	pathway_bridge	376.5	0.00010210374279895549
CDK12	SRSF6	predicted	-	0.92	predicted	0	inter	5	14	32.2	74.5	53.35	0.1731	0.1452	186	513	5.883515222258861e-05	0.00022237158122291557	background	pathway_bridge	349.5	0.0001406033667227521
CDK12	THRAP3	predicted	-	0.91	predicted	0	inter	5	7	32.2	24.714	28.457	0.1731	0.0527	186	469	5.883515222258861e-05	0.00024362766778263315	background	pathway_bridge	327.5	0.00015123141000261087
CDK12	U2AF2	predicted	-	0.88	predicted	0	inter	5	17	32.2	113.529	72.865	0.1731	0.1757	186	646	5.883515222258861e-05	0.0002785120352568224	background	pathway_bridge	416.0	0.0001686735937397055
CDK13	DDX23	predicted	-	0.89	predicted	0	inter	8	10	21.75	101.6	61.675	0.1403	0.2157	155	471	1.5170298184704639e-05	9.090670335213116e-05	pathway_bridge	pathway_bridge	313.0	5.30385007684179e-05
CDK13	DHX8	predicted	-	0.89	predicted	0	inter	8	4	21.75	98.25	60.0	0.1403	0.3365	155	292	1.5170298184704639e-05	0.00013060571110592883	pathway_bridge	background	223.5	7.288800464531673e-05
CDK13	EFTUD2	predicted	-	0.89	predicted	0	inter	8	10	21.75	219.4	120.575	0.1403	0.1517	155	1446	1.5170298184704639e-05	0.0008073803027232403	pathway_bridge	pathway_bridge	800.5	0.0004112753004539725
CDK13	PRPF3	predicted	-	0.89	predicted	0	inter	8	4	21.75	81.0	51.375	0.1403	0.2945	155	275	1.5170298184704639e-05	6.607965452579652e-05	pathway_bridge	background	215.0	4.062497635525058e-05
CDK13	PRPF40A	predicted	-	0.89	predicted	0	inter	8	6	21.75	69.833	45.792	0.1403	0.1639	155	426	1.5170298184704639e-05	0.00021698013373099806	pathway_bridge	pathway_bridge	290.5	0.00011607521595785135
CDK13	RNF113A	predicted	-	0.89	predicted	0	inter	8	4	21.75	101.0	61.375	0.1403	0.1477	155	684	1.5170298184704639e-05	0.00018716407145328407	pathway_bridge	pathway_bridge	419.5	0.00010116718481899435
CDK13	SNIP1	predicted	-	0.92	predicted	0	inter	8	4	21.75	109.25	65.5	0.1403	0.2752	155	397	1.5170298184704639e-05	0.00011231385171014753	pathway_bridge	background	276.0	6.374207494742609e-05
CDK13	SRPK2	predicted	-	0.93	predicted	0	inter	8	8	21.75	63.125	42.438	0.1403	0.0894	155	706	1.5170298184704639e-05	0.0012603876832643793	pathway_bridge	structural_hub	430.5	0.000637778990724542
CDK13	SRSF6	predicted	-	0.88	predicted	0	inter	8	14	21.75	74.5	48.125	0.1403	0.1452	155	513	1.5170298184704639e-05	0.00022237158122291557	pathway_bridge	pathway_bridge	334.0	0.0001187709397038101
CDK13	TNIP1	predicted	-	0.89	predicted	0	inter	8	4	21.75	124.0	72.875	0.1403	0.105	155	1181	1.5170298184704639e-05	0.0015227860871033087	pathway_bridge	structural_hub	668.0	0.0007689781926440067
CDK2	COPA	predicted	-	0.89	predicted	0	inter	72	11	44.514	40.545	42.53	0.0582	0.0952	765	426	0.0005021503433445432	0.0001268054753790245	pathway_bridge	pathway_bridge	595.5	0.0003144779093617838
CDK2	FBL	predicted	-	0.89	predicted	0	inter	72	5	44.514	99.2	71.857	0.0582	0.1533	765	647	0.0005021503433445432	0.00017318042155194108	pathway_bridge	pathway_bridge	706.0	0.00033766538244824214
CDK2	HMGB2	predicted	-	0.9	predicted	0	inter	72	4	44.514	6.0	25.257	0.0582	0.0235	765	255	0.0005021503433445432	5.731481723828103e-05	pathway_bridge	background	510.0	0.0002797325802914121
CDK2	PKM	predicted	-	0.89	predicted	0	inter	72	19	44.514	27.158	35.836	0.0582	0.0557	765	488	0.0005021503433445432	0.0003672465105381398	pathway_bridge	pathway_bridge	626.5	0.0004346984269413415
CDK2	RIN3	predicted	-	0.89	predicted	0	inter	72	4	44.514	29.0	36.757	0.0582	0.0637	765	455	0.0005021503433445432	0.00028800802105337673	pathway_bridge	pathway_bridge	610.0	0.0003950791821989599
CDK2	RRM1	predicted	-	0.95	predicted	0	inter	72	3	44.514	10.333	27.424	0.0582	0.0783	765	132	0.0005021503433445432	3.987217596181995e-05	pathway_bridge	background	448.5	0.00027101125965318154
CDK2	TOP1	predicted	-	0.9	predicted	0	inter	72	5	44.514	62.4	53.457	0.0582	0.0953	765	655	0.0005021503433445432	0.0002654859021663957	pathway_bridge	pathway_bridge	710.0	0.00038381812275546944
CDK2	UBE2A	predicted	-	0.89	predicted	0	inter	72	9	44.514	32.556	38.535	0.0582	0.1466	765	222	0.0005021503433445432	5.196248005127986e-05	pathway_bridge	pathway_bridge	493.5	0.0002770564116979115
CDK2	UPF1	predicted	-	0.89	predicted	0	inter	72	4	44.514	50.0	47.257	0.0582	0.099	765	505	0.0005021503433445432	0.00018527396980107965	pathway_bridge	pathway_bridge	635.0	0.0003437121565728114
CDK4	CREM	activate	->	1.0	activate	0	inter	46	2	24.5	5.0	14.75	0.0914	0.0685	268	73	0.00014566046919232265	2.4156395471215817e-05	pathway_bridge	background	170.5	8.490843233176923e-05
CDK4	MLXIPL	activate	->	1.0	activate	0	inter	46	2	24.5	8.5	16.5	0.0914	0.1977	268	43	0.00014566046919232265	2.8490376875717224e-06	pathway_bridge	background	155.5	7.425475343994719e-05
CDK4	RIN3	predicted	-	0.89	predicted	0	inter	46	4	24.5	29.0	26.75	0.0914	0.0637	268	455	0.00014566046919232265	0.00028800802105337673	pathway_bridge	pathway_bridge	361.5	0.0002168342451228497
CDK4	RRM1	predicted	-	0.88	predicted	0	inter	46	3	24.5	10.333	17.417	0.0914	0.0783	268	132	0.00014566046919232265	3.987217596181995e-05	pathway_bridge	background	200.0	9.27663225770713e-05
CDK4	SMPD1	activate	->	1.0	activate	0	inter	46	8	24.5	1.0	12.75	0.0914	0.0323	268	31	0.00014566046919232265	2.1479812844751705e-06	pathway_bridge	pathway_bridge	149.5	7.390422523839891e-05
CDK4	TOP1	predicted	-	0.9	predicted	0	inter	46	5	24.5	62.4	43.45	0.0914	0.0953	268	655	0.00014566046919232265	0.0002654859021663957	pathway_bridge	pathway_bridge	461.5	0.00020557318567935917
CDK5	CDK5RAP2	predicted	-	0.91	predicted	0	inter	39	17	12.385	27.294	19.839	0.0619	0.146	200	187	0.00010398530973970734	7.754408559598003e-05	pathway_bridge	pathway_bridge	193.5	9.076469766784368e-05
CDK5	HMGB2	predicted	-	0.89	predicted	0	inter	39	4	12.385	6.0	9.192	0.0619	0.0235	200	255	0.00010398530973970734	5.731481723828103e-05	pathway_bridge	background	227.5	8.065006348899418e-05
CDK5	HTRA2	predicted	-	0.91	predicted	0	inter	39	5	12.385	26.6	19.492	0.0619	0.1023	200	260	0.00010398530973970734	0.00015271649632737038	pathway_bridge	background	230.0	0.00012835090303353885
CDK5	MAPT	predicted	-	0.95	predicted	0	inter	39	16	12.385	51.688	32.036	0.0619	0.0548	200	944	0.00010398530973970734	0.0013897634446374593	pathway_bridge	structural_hub	572.0	0.0007468743771885833
CDK5	STXBP1	predicted	-	0.93	predicted	0	inter	39	14	12.385	4.5	8.442	0.0619	0.0333	200	135	0.00010398530973970734	2.7689754610830957e-05	pathway_bridge	pathway_bridge	167.5	6.583753217526914e-05
CDK5RAP2	RYBP	predicted	-	0.88	predicted	0	inter	17	6	27.294	41.167	34.23	0.146	0.1774	187	232	7.754408559598003e-05	6.769252305336939e-05	pathway_bridge	background	209.5	7.261830432467471e-05
CDK5RAP2	YY1	expression regulated by	<-	1.0	expression	0	inter	17	22	27.294	52.727	40.011	0.146	0.1204	187	438	7.754408559598003e-05	0.0003390482339075652	pathway_bridge	pathway_bridge	312.5	0.00020829615975177261
CDK6	CTCF	expression regulated by	<-	1.0	expression	0	inter	21	7	27.524	31.857	29.69	0.1317	0.0751	209	424	0.00013001642253477087	6.085423108640864e-05	pathway_bridge	pathway_bridge	316.5	9.543532681058975e-05
CDK6	DAB1	predicted	-	0.91	predicted	0	inter	21	3	27.524	13.667	20.595	0.1317	0.1608	209	85	0.00013001642253477087	2.9972442195274538e-05	pathway_bridge	background	147.0	7.99944323650227e-05
CDK6	DMBT1	predicted	-	0.91	predicted	0	inter	21	2	27.524	6.0	16.762	0.1317	0.1071	209	56	0.00013001642253477087	2.2304825834121657e-05	pathway_bridge	background	132.5	7.616062418444627e-05
CDK6	LATS2	predicted	-	0.92	predicted	0	inter	21	2	27.524	60.0	43.762	0.1317	0.2083	209	288	0.00013001642253477087	0.0002082624201364572	pathway_bridge	pathway_bridge	248.5	0.00016913942133561403
CDK6	MAP2K5	predicted	-	0.92	predicted	0	inter	21	4	27.524	14.25	20.887	0.1317	0.1295	209	110	0.00013001642253477087	2.697359931632701e-05	pathway_bridge	background	159.5	7.849501092554894e-05
CDK6	PAK4	predicted	-	0.92	predicted	0	inter	21	19	27.524	17.526	22.525	0.1317	0.1037	209	169	0.00013001642253477087	2.672490169885349e-05	pathway_bridge	pathway_bridge	189.0	7.837066211681218e-05
CDK6	PKN1	predicted	-	0.88	predicted	0	inter	21	11	27.524	9.273	18.398	0.1317	0.0667	209	139	0.00013001642253477087	3.633041245582858e-05	pathway_bridge	pathway_bridge	174.0	8.317341749529972e-05
CDK6	USP17L2	predicted	-	0.89	predicted	0	inter	21	9	27.524	6.667	17.095	0.1317	0.1754	209	38	0.00013001642253477087	2.3604060212667955e-06	pathway_bridge	pathway_bridge	123.5	6.618841427801883e-05
CDK6	ZFP36	predicted	-	0.89	predicted	0	inter	21	3	27.524	19.333	23.429	0.1317	0.1118	209	173	0.00013001642253477087	2.6328620014498038e-05	pathway_bridge	background	191.0	7.817252127463446e-05
CDK7	H2AZ1	predicted	-	0.89	predicted	0	inter	62	5	33.21	45.8	39.505	0.0688	0.1294	483	354	0.00044800228462005227	0.0002043115891042527	pathway_bridge	background	418.5	0.0003261569368621525
CDK7	USF1	expression regulated by	<-	1.0	expression	0	inter	62	8	33.21	10.875	22.042	0.0688	0.1359	483	80	0.00044800228462005227	0.0001666439677977747	pathway_bridge	pathway_bridge	281.5	0.0003073231262089135
CDK7	USF2	expression regulated by	<-	1.0	expression	0	inter	62	4	33.21	7.75	20.48	0.0688	0.1722	483	45	0.00044800228462005227	2.671897149415217e-06	pathway_bridge	background	264.0	0.00022533709088473375
CDK8	MASTL	predicted	-	0.92	predicted	0	inter	34	5	33.824	3.8	18.812	0.1573	0.0745	215	51	5.617221537333918e-05	1.3492950628743405e-06	pathway_bridge	background	133.0	2.876075521810676e-05
CDK8	MYSM1	predicted	-	0.91	predicted	0	inter	34	4	33.824	25.0	29.412	0.1573	0.1812	215	138	5.617221537333918e-05	4.479452107590001e-05	pathway_bridge	background	176.5	5.0483368224619596e-05
CDK8	NIPBL	predicted	-	0.91	predicted	0	inter	34	5	33.824	20.4	27.112	0.1573	0.1025	215	199	5.617221537333918e-05	0.00013145931650584023	pathway_bridge	background	207.0	9.38157659395897e-05
CDK8	TP53BP1	predicted	-	0.91	predicted	0	inter	34	17	33.824	49.529	41.676	0.1573	0.1017	215	487	5.617221537333918e-05	0.0002602971041696866	pathway_bridge	pathway_bridge	351.0	0.00015823465977151288
CDK8	ZNF131	predicted	-	0.91	predicted	0	inter	34	5	33.824	13.6	23.712	0.1573	0.1115	215	122	5.617221537333918e-05	5.0578829146168854e-05	pathway_bridge	background	168.5	5.337552225975402e-05
CDK9	CLSPN	predicted	-	0.89	predicted	0	inter	33	17	53.303	13.882	33.593	0.0804	0.1614	663	86	0.0002848022925438113	2.6823324663561295e-05	pathway_bridge	pathway_bridge	374.5	0.0001558128086036863
CDK9	CSNK1D	predicted	-	0.92	predicted	0	inter	33	32	53.303	13.156	33.23	0.0804	0.0528	663	249	0.0002848022925438113	0.0001061486633179711	pathway_bridge	pathway_bridge	456.0	0.0001954754779308912
CDK9	DDX17	predicted	-	0.88	predicted	0	inter	33	5	53.303	46.4	49.852	0.0804	0.1089	663	426	0.0002848022925438113	8.137074378854466e-05	pathway_bridge	background	544.5	0.000183086518166178
CDK9	DOT1L	predicted	-	0.89	predicted	0	inter	33	3	53.303	35.333	44.318	0.0804	0.0444	663	795	0.0002848022925438113	0.00014760590225634598	pathway_bridge	background	729.0	0.00021620409740007862
CDK9	EEF1D	predicted	-	0.88	predicted	0	inter	33	3	53.303	41.667	47.485	0.0804	0.1204	663	346	0.0002848022925438113	0.00017399003406949875	pathway_bridge	background	504.5	0.00022939616330665502
CDK9	GATA6	predicted	-	0.89	predicted	0	inter	33	11	53.303	1.273	27.288	0.0804	0.049	663	26	0.0002848022925438113	6.181027367109294e-07	pathway_bridge	pathway_bridge	344.5	0.0001427101976402611
CDK9	HLTF	predicted	-	0.88	predicted	0	inter	33	4	53.303	25.5	39.402	0.0804	0.1796	663	142	0.0002848022925438113	2.0021993154811365e-05	pathway_bridge	background	402.5	0.00015241214284931134
CDK9	ILF3	predicted	-	0.93	predicted	0	inter	33	12	53.303	49.75	51.527	0.0804	0.0564	663	882	0.0002848022925438113	0.001636789278623196	pathway_bridge	structural_hub	772.5	0.0009607957855835036
